"source_id","trait","phenotype","exposure_scale","nsnp","r2","r2_prevalence_scenario_min","r2_prevalence_scenario_max","r2_F_partial_approximation","min_F","median_F","mean_F","source_reported_prevalence","alpha_label","alpha","mde_or_higher","mde_or_lower","mde_or_higher_scenario_low","mde_or_higher_scenario_high","achieved_power_check"
"GCST90671695","Gut microbiome family abundance (Pumilibacteraceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.003449429751123,0.003449429751123,0.003449429751123,0.00432567855293075,33.0502670891806,34.7131218258403,34.7131218258403,0.66,"nominal_0.05",0.05,1.89982771781648,0.526363517397947,1.89982771781648,1.89982771781648,0.8
"GCST90671707","Gut microbiome family abundance (UBA1750)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0015417148547982,0.0015417148547982,0.0015417148547982,0.00198254674691823,31.8135580178516,31.8135580178516,31.8135580178516,0.67,"nominal_0.05",0.05,2.34522972681221,0.426397460584498,2.34522972681221,2.34522972681221,0.8
"GCST90671709","Gut microbiome family presence (Peptococcaceae)","presence","one SD on an approximate microbial-presence liability scale",1,0.00150780491278607,0.00150572282873723,0.00150973811544916,0.00196762852575249,31.5736961451247,31.5736961451247,31.5736961451247,0.36,"nominal_0.05",0.05,2.36018819095822,0.4236950272995,2.36112288843375,2.35932204152908,0.799999999996516
"GCST90671716","Gut microbiome family presence (Feifaniaceae)","presence","one SD on an approximate microbial-presence liability scale",1,0.00162501689297156,0.00162386634346633,0.00162599401525514,0.00215681010636763,34.6159739359043,34.6159739359043,34.6159739359043,0.57,"nominal_0.05",0.05,2.31047060233981,0.432812258674619,2.31093258648072,2.31007863612088,0.8
"GCST90671717","Gut microbiome family presence (Burkholderiaceae)","presence","one SD on an approximate microbial-presence liability scale",2,0.00299434327303471,0.00294562784619101,0.00304275673724739,0.00390471859712504,30.2292488430046,31.3282733382521,31.3282733382521,0.45,"nominal_0.05",0.05,1.96586539299259,0.508681827130454,1.97382513288174,1.95814448814523,0.800000000031314
"GCST90671718","Gut microbiome family presence (HGM11501)","presence","one SD on an approximate microbial-presence liability scale",1,0.00289925156754764,0.0028687685641707,0.00292914290412722,0.00204905884000806,32.883056640625,32.883056640625,32.883056640625,0.16,"nominal_0.05",0.05,1.98158765093049,0.504645857845568,1.98679175973834,1.9765633527963,0.800000000000001
"GCST90671721","Gut microbiome family presence (HGM11507)","presence","one SD on an approximate microbial-presence liability scale",1,0.00260410454676271,0.00257562760399425,0.00263210636223374,0.00193293364342099,31.0158839449447,31.0158839449447,31.0158839449447,0.2,"nominal_0.05",0.05,2.03573430512211,0.491223239439401,2.04144340447159,2.03021063319624,0.8
"GCST90671723","Gut microbiome family abundance (Turicibacteraceae)","RIN_standardized_abundance","one source-defined RIN-standardized unit",4,0.0070744413008356,0.0070744413008356,0.0070744413008356,0.00877691487507025,30.1714795918367,31.157340154551,35.2214648220378,0.73,"nominal_0.05",0.05,1.62775628157294,0.614342583911687,1.62775628157294,1.62775628157294,0.800000000000001
"GCST90671729","Gut microbiome family presence (UMGS1384)","presence","one SD on an approximate microbial-presence liability scale",1,0.00153754160967211,0.00153647043540217,0.00153845718139617,0.00197698011894759,31.7240544298458,31.7240544298458,31.7240544298458,0.4,"nominal_0.05",0.05,2.34704420407121,0.426067816816313,2.34751111627586,2.34664549938198,0.8
"GCST90671733","Gut microbiome family presence (HGM14224)","presence","one SD on an approximate microbial-presence liability scale",2,0.00390899551475412,0.00387759396954995,0.00393989561169774,0.0048271545259667,35.4278236758714,38.7476451648175,38.7476451648175,0.52,"nominal_0.05",0.05,1.84518889885036,0.541949932943478,1.84861090876333,1.84186148101022,0.799999999999999
"GCST90671741","Gut microbiome order abundance (Actinomycetales)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0068051466666462,0.0068051466666462,0.0068051466666462,0.0067186175409814,108.326464,108.326464,108.326464,1,"nominal_0.05",0.05,1.64009616769523,0.609720344268143,1.64009616769523,1.64009616769523,0.799999999996692
"GCST90671755","Gut microbiome order abundance (Veillonellales)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0019953017955,0.0019953017955,0.0019953017955,0.00186994750879077,30.0033139755081,30.0033139755081,30.0033139755081,0.95,"nominal_0.05",0.05,2.18305904187087,0.45807281471554,2.18305904187087,2.18305904187087,0.8
"GCST90671759","Gut microbiome order abundance (TANB77)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016832825498232,0.0016832825498232,0.0016832825498232,0.00191596389708173,30.7430644132653,30.7430644132653,30.7430644132653,0.91,"nominal_0.05",0.05,2.28769177826503,0.43712182274764,2.28769177826503,2.28769177826503,0.800000000020696
"GCST90671764","Gut microbiome order presence (Propionibacteriales)","presence","one SD on an approximate microbial-presence liability scale",1,0.00179177126365834,0.00178269099868179,0.00180063811631267,0.00200352634095882,32.1508895044629,32.1508895044629,32.1508895044629,0.39,"nominal_0.05",0.05,2.2482500654696,0.444790379575114,2.25141384525053,2.24518356184993,0.8
"GCST90671773","Gut microbiome order presence (Peptococcales)","presence","one SD on an approximate microbial-presence liability scale",1,0.00150780491278607,0.00150572282873723,0.00150973811544916,0.00196762852575249,31.5736961451247,31.5736961451247,31.5736961451247,0.36,"nominal_0.05",0.05,2.36018819095822,0.4236950272995,2.36112288843375,2.35932204152908,0.799999999996516
"GCST90671780","Gut microbiome order presence (UMGS1840)","presence","one SD on an approximate microbial-presence liability scale",1,0.00261140106639382,0.00258283251851614,0.00263949276754154,0.00194850613223028,31.2662481839862,31.2662481839862,31.2662481839862,0.21,"nominal_0.05",0.05,2.03428646860171,0.491572851431963,2.03999007608691,2.02876818673974,0.799999999983566
"GCST90671781","Gut microbiome order abundance (Haloplasmatales)","RIN_standardized_abundance","one source-defined RIN-standardized unit",4,0.0070744413008356,0.0070744413008356,0.0070744413008356,0.00877691487507025,30.1714795918367,31.157340154551,35.2214648220378,0.73,"nominal_0.05",0.05,1.62775628157294,0.614342583911687,1.62775628157294,1.62775628157294,0.800000000000001
"GCST90671784","Gut microbiome order presence (DTUO25)","presence","one SD on an approximate microbial-presence liability scale",2,0.00390899551475412,0.00387759396954995,0.00393989561169774,0.0048271545259667,35.4278236758714,38.7476451648175,38.7476451648175,0.52,"nominal_0.05",0.05,1.84518889885036,0.541949932943478,1.84861090876333,1.84186148101022,0.799999999999999
"GCST90671789","Gut microbiome class abundance (Actinomycetia)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0067737986238648,0.0067737986238648,0.0067737986238648,0.00668787508234933,107.827456,107.827456,107.827456,1,"nominal_0.05",0.05,1.64158027173838,0.609169114185952,1.64158027173838,1.64158027173838,0.8
"GCST90671803","Gut microbiome class presence (Peptococcia)","presence","one SD on an approximate microbial-presence liability scale",1,0.00150780491278607,0.00150572282873723,0.00150973811544916,0.00196762852575249,31.5736961451247,31.5736961451247,31.5736961451247,0.36,"nominal_0.05",0.05,2.36018819095822,0.4236950272995,2.36112288843375,2.35932204152908,0.799999999996516
"GCST90671808","Gut microbiome phylum abundance (Actinomycetota)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0050220306419712,0.0050220306419712,0.0050220306419712,0.0052163370720524,83.9776941682344,83.9776941682344,83.9776941682344,1,"nominal_0.05",0.05,1.74545080843429,0.572917893284558,1.74545080843429,1.74545080843429,0.800000000026921
"GCST90671821","Gut microbiome superkingdom presence (Archaea)","presence","one SD on an approximate microbial-presence liability scale",1,0.00152109299983699,0.0015207418356234,0.00152129207862302,0.0019833069155493,31.825780543166,31.825780543166,31.825780543166,0.54,"nominal_0.05",0.05,2.35426760923724,0.424760548068701,2.3544230849166,2.35417949203267,0.799999999987795
"GCST90671822","Gut microbiome superkingdom presence (Eukaryota)","presence","one SD on an approximate microbial-presence liability scale",1,0.00148663518960407,0.00145480775103984,0.00151831266708267,0.00196946988390862,31.6033019422038,31.6033019422038,31.6033019422038,0.44,"nominal_0.05",0.05,2.36978202453563,0.421979738915421,2.3845932565326,2.35550004328677,0.79999999998212
"GCST90671829","Gut microbiome function abundance (Lactose and galactose degradation, MF0007)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017205927070968,0.0017205927070968,0.0017205927070968,0.00189364707654978,30.3842950624628,30.3842950624628,30.3842950624628,0.86,"nominal_0.05",0.05,2.27371120552245,0.439809593043819,2.27371120552245,2.27371120552245,0.8
"GCST90671830","Gut microbiome function abundance (Maltose degradation, MF0008)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0021169416890232,0.0021169416890232,0.0021169416890232,0.00203736036037217,32.6949375410914,32.6949375410914,32.6949375410914,1,"nominal_0.05",0.05,2.14863650736311,0.465411434913781,2.14863650736311,2.14863650736311,0.8
"GCST90671832","Gut microbiome function abundance (Sucrose degradation I, MF0010)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0018832608795,0.0018832608795,0.0018832608795,0.00206227300445283,33.0955542343771,33.0955542343771,33.0955542343771,1,"nominal_0.05",0.05,2.21764980701838,0.450927823155494,2.21764980701838,2.21764980701838,0.800000000000001
"GCST90671836","Gut microbiome function abundance (Arabinose degradation, MF0014)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00176857408728,0.00176857408728,0.00176857408728,0.00189163426915152,30.3519375857339,30.3519375857339,30.3519375857339,1,"nominal_0.05",0.05,2.25638037764497,0.443187686751522,2.25638037764497,2.25638037764497,0.79999999999572
"GCST90671843","Gut microbiome function abundance (Xylose degradation, MF0021)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.001980411342,0.001980411342,0.001980411342,0.00186397005231593,29.9072265625,29.9072265625,29.9072265625,1,"nominal_0.05",0.05,2.18748777793986,0.457145411318267,2.18748777793986,2.18748777793986,0.8
"GCST90671860","Gut microbiome function abundance (Valine degradation I, MF0041)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.001733256229875,0.001733256229875,0.001733256229875,0.00186149844810523,29.8674959437534,29.8674959437534,29.8674959437534,0.77,"nominal_0.05",0.05,2.26906797733082,0.440709582079746,2.26906797733082,2.26906797733082,0.8
"GCST90671866","Gut microbiome function abundance (Serine degradation, MF0048)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00227747919672,0.00227747919672,0.00227747919672,0.00202398834365897,32.4799122875715,32.4799122875715,32.4799122875715,1,"nominal_0.05",0.05,2.10747204357942,0.474502142529757,2.10747204357942,2.10747204357942,0.800000000035964
"GCST90671868","Gut microbiome function abundance (Threonine degradation II, MF0050)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0017154216138752,0.0017154216138752,0.0017154216138752,0.00188529315529518,30.25,30.25,30.25,1,"nominal_0.05",0.05,2.27562187482525,0.439440317858956,2.27562187482525,2.27562187482525,0.799999999977184
"GCST90671882","Gut microbiome function abundance (Glycolysis (preparatory phase), MF0067)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0019916033903598,0.0019916033903598,0.0019916033903598,0.00192603432339611,30.9049637100575,30.9049637100575,30.9049637100575,1,"nominal_0.05",0.05,2.18415442302677,0.457843085386891,2.18415442302677,2.18415442302677,0.8
"GCST90671902","Gut microbiome function abundance (Ethanol production I, MF0090)","RIN_standardized_abundance","one source-defined RIN-standardized unit",2,0.0037642760935704,0.0037642760935704,0.0037642760935704,0.00398547310006679,30.2986921450388,31.9775740288596,31.9775740288596,1,"nominal_0.05",0.05,1.86131322780319,0.537255086926046,1.86131322780319,1.86131322780319,0.8
"GCST90670368","Gut microbiome alpha diversity abundance (Richness)","RIN_standardized_diversity","one source-defined RIN-standardized unit",1,0.0020566468395,0.0020566468395,0.0020566468395,0.00224285091271572,36,36,36,,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.87970585959953,0.347257688373446,2.87970585959953,2.87970585959953,0.8
"GCST90670372","Gut microbiome species abundance (Bifidobacterium longum, GCF_000196555.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0021747046386912,0.0021747046386912,0.0021747046386912,0.00219420172098593,35.2174146734749,35.2174146734749,35.2174146734749,0.9,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.82895615444302,0.353487274247587,2.82895615444302,2.82895615444302,0.799999999999999
"GCST90670374","Gut microbiome species abundance (Bifidobacterium adolescentis, GCF_000010425.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00403123038318,0.00403123038318,0.00403123038318,0.00425518576678643,68.4380165289256,68.4380165289256,68.4380165289256,0.9,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.34797391213392,0.425899110221018,2.34797391213392,2.34797391213392,0.800000000000003
"GCST90670384","Gut microbiome species presence (Coprococcus eutactus A, GCF_001404675.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.001544898695869,0.00150421505983871,0.00158541894459646,0.00189482647206064,30.4032548421629,30.4032548421629,30.4032548421629,0.56,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.16101616456508,0.316353965920825,3.18913186883374,3.13405393470491,0.799999999962477
"GCST90670385","Gut microbiome species presence (Bifidobacterium bifidum, GCF_001025135.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.002151253865265,0.00208834962870107,0.00221389353335508,0.00189157604568245,30.351001599192,30.351001599192,30.351001599192,0.25,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.83871243084901,0.352272385583247,2.86566752324279,2.81299066615023,0.799999999999972
"GCST90670387","Gut microbiome species abundance (Ruminiclostridium E siraeum, GCA_025150425.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0020977919683968,0.0020977919683968,0.0020977919683968,0.0019711709621095,31.6306523816709,31.6306523816709,31.6306523816709,0.81,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.86154628931617,0.349461409634919,2.86154628931617,2.86154628931617,0.800000000000001
"GCST90670392","Gut microbiome species presence (Bifidobacterium pseudocatenulatum, GCF_001025215.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00207936361147766,0.00206219161623933,0.00209623918459264,0.00185999721338554,29.8433639461473,29.8433639461473,29.8433639461473,0.24,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.8696149108333,0.348478813733796,2.87722788550689,2.86222216123419,0.79999999995055
"GCST90670394","Gut microbiome species abundance (Alistipes putredinis, GCF_000154465.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016860573727712,0.0016860573727712,0.0016860573727712,0.00194653258139302,31.2345182985414,31.2345182985414,31.2345182985414,0.94,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.07118971759419,0.325606716599503,3.07118971759419,3.07118971759419,0.800000000000485
"GCST90670400","Gut microbiome species abundance (Ruminococcus B gnavus, GCF_008121495.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00185037080238,0.00185037080238,0.00185037080238,0.00255604987049449,41.0400390625,41.0400390625,41.0400390625,0.62,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.97942300121252,0.335635456795841,2.97942300121252,2.97942300121252,0.800000000000001
"GCST90670407","Gut microbiome species presence (SFEL01 sp004557245, GCA_004557245.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00148634361742371,0.00148534033566771,0.00148720179088112,0.00197284511749668,31.6575700391929,31.6575700391929,31.6575700391929,0.57,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.20183090111545,0.312321303305437,3.20255031541005,3.20121609212133,0.800000000000001
"GCST90670408","Gut microbiome species presence (Fimenecus sp000432435, GCA_000432435.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00197096136610037,0.00195330905325518,0.00198835762045379,0.0020017754349458,32.1227360946746,32.1227360946746,32.1227360946746,0.49,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.91928002295587,0.342550215168282,2.92774513193635,2.91104498776189,0.799999999999999
"GCST90670409","Gut microbiome species presence (Faecalibacterium prausnitzii A, GCF_023347235.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00205745963320762,0.00200335340223694,0.00211132339837424,0.0018910187811687,30.3420431538797,30.3420431538797,30.3420431538797,0.23,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.87934201123227,0.347301569629108,2.9040300312583,2.85568727086287,0.8
"GCST90670417","Gut microbiome species abundance (Alistipes onderdonkii, GCA_025145285.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0020452986126048,0.0020452986126048,0.0020452986126048,0.00189972617329698,30.4820221606648,30.4820221606648,30.4820221606648,0.91,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.88480790499937,0.34664353153879,2.88480790499937,2.88480790499937,0.800000000000001
"GCST90670426","Gut microbiome species abundance (Agathobaculum butyriciproducens, GCA_003096535.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0026082655153152,0.0026082655153152,0.0026082655153152,0.00279105959595882,44.8239256771703,44.8239256771703,44.8239256771703,0.98,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.67246327207169,0.374186620430073,2.67246327207169,2.67246327207169,0.8
"GCST90670427","Gut microbiome species presence (Phascolarctobacterium faecium, GCF_003269275.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00160310112978261,0.00159858001461063,0.00160745433269575,0.00194383644707093,31.1911712353151,31.1911712353151,31.1911712353151,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.1225975384282,0.320246201341517,3.12550939091663,3.11980500746559,0.8
"GCST90670428","Gut microbiome species abundance (Faecousia sp000434635, GCA_000434635.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.001674582048395,0.001674582048395,0.001674582048395,0.00212849031601851,34.1604826675849,34.1604826675849,34.1604826675849,0.65,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.0780808726551,0.324877753825038,3.0780808726551,3.0780808726551,0.799999999999997
"GCST90670435","Gut microbiome species abundance (CAG-115 sp003531585, GCA_003531585.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0016775413304832,0.0016775413304832,0.0016775413304832,0.00227938481663023,36.587745389649,36.587745389649,36.587745389649,0.62,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.07629724529842,0.325066116913222,3.07629724529842,3.07629724529842,0.800000000028571
"GCST90670437","Gut microbiome species abundance (Blautia A massiliensis, GCF_001487165.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0018967951321088,0.0018967951321088,0.0018967951321088,0.00191578168974525,30.7401351493295,30.7401351493295,30.7401351493295,0.94,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.95561221974557,0.338339377987172,2.95561221974557,2.95561221974557,0.799999999994281
"GCST90670449","Gut microbiome species abundance (Mediterraneibacter faecis, GCA_001312505.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0018975183575102,0.0018975183575102,0.0018975183575102,0.00219292251509224,35.1968380177515,35.1968380177515,35.1968380177515,0.91,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.95524799303444,0.338381077444944,2.95524799303444,2.95524799303444,0.79999999998043
"GCST90670457","Gut microbiome species presence (Parasutterella excrementihominis, GCF_000205025.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00147982704312769,0.00147084328938183,0.00148866867637424,0.00188405821445674,30.2301476625526,30.2301476625526,30.2301476625526,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.20651618728346,0.311864946749948,3.21302417084751,3.20016637247207,0.8
"GCST90670460","Gut microbiome species presence (Eubacterium R sp000434995, GCA_000434995.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00242897196778321,0.00240694811219848,0.00245058704413976,0.00213053337086175,34.193341990523,34.193341990523,34.193341990523,0.2,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.73219742428792,0.366005761922795,2.73998149331897,2.72465778368441,0.799999999999692
"GCST90670466","Gut microbiome species presence (Bifidobacterium catenulatum, GCF_001025195.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00380116390703555,0.00375718850903251,0.00384411622342173,0.00243318474685146,39.0625,39.0625,39.0625,0.16,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.38792741713989,0.418773197552938,2.39597402061744,2.38020005825621,0.8
"GCST90670468","Gut microbiome species presence (COE1 sp001916965, GCA_001916965.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00152134185228715,0.00150645575042026,0.00153607886490112,0.00191954991876816,30.8007154599311,30.8007154599311,30.8007154599311,0.39,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.1771639986062,0.31474610704348,3.18755499481911,3.16702023741021,0.8
"GCST90670473","Gut microbiome species abundance (Blautia A obeum, GCA_025147765.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00253218649662,0.00253218649662,0.00253218649662,0.00284879145346937,45.7537379850481,45.7537379850481,45.7537379850481,0.96,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.69705113918284,0.370775320301484,2.69705113918284,2.69705113918284,0.799999999999999
"GCST90670478","Gut microbiome species presence (CAG-882 sp003486385, GCA_003486385.1)","presence","one SD on an approximate microbial-presence liability scale",2,0.00479975297591772,0.00472191151236277,0.00487676099203404,0.00399220819393466,30.2021928166352,32.0317540046895,32.0317540046895,0.21,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.23581892323348,0.447263411901794,2.245929396074,2.22605381813078,0.800000000028144
"GCST90670492","Gut microbiome species presence (CAG-313 sp003539625, GCA_003539625.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.0025027006137256,0.00247956267127822,0.00252540269213507,0.00200500307950871,32.1746345597062,32.1746345597062,32.1746345597062,0.18,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.70687427504265,0.369429791852539,2.71470230566569,2.6992962284213,0.799999999959883
"GCST90670494","Gut microbiome species presence (Clostridium sp900540255, GCA_900540255.1)","presence","one SD on an approximate microbial-presence liability scale",3,0.00760275784160324,0.00759898439576937,0.007605139593136,0.00998146844069047,31.5439727331262,52.3086559278877,53.4833775536713,0.36,"forward_bonferroni_0.05_over_230",0.000217391304347826,1.98218492104592,0.504493798425396,1.98242889038969,1.98203102380092,0.799999999999999
"GCST90670495","Gut microbiome species abundance (Streptococcus thermophilus, GCF_010120595.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0018253901692928,0.0018253901692928,0.0018253901692928,0.00189559170074515,30.4155565640299,30.4155565640299,30.4155565640299,0.67,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.99259763318087,0.334157853001136,2.99259763318087,2.99259763318087,0.799999999999999
"GCST90670498","Gut microbiome species presence (CAG-103 sp900757655, GCA_900757655.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.0030945452363997,0.00302624476211605,0.00316211063012811,0.00203475617898224,32.6530612244898,32.6530612244898,32.6530612244898,0.14,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.53697828148482,0.394169712566372,2.55405048698894,2.52062813829669,0.799999999963074
"GCST90670515","Gut microbiome species abundance (CAG-170 sp900545925, GCA_900545925.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0015892298309342,0.0015892298309342,0.0015892298309342,0.00202816199568046,32.547025,32.547025,32.547025,0.64,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.13156930230647,0.319328714604361,3.13156930230647,3.13156930230647,0.800000000005583
"GCST90670517","Gut microbiome species presence (Ventricola sp900542395, GCA_900542395.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00154679010475538,0.00154465688886674,0.00154876598458701,0.00213457376050658,34.258325697626,34.258325697626,34.258325697626,0.51,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.15973502021527,0.316482234618481,3.16118011527037,3.15839906748013,0.800000000002197
"GCST90670524","Gut microbiome species abundance (Mediterraneibacter torques, GCF_000153925.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.0021155756271488,0.0021155756271488,0.0021155756271488,0.00244814451396421,39.3032544378698,39.3032544378698,39.3032544378698,0.87,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.85385738695746,0.350402933436739,2.85385738695746,2.85385738695746,0.799999999999999
"GCST90670529","Gut microbiome species presence (Butyribacter intestini, GCA_001414325.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00149984911948675,0.00149292018661456,0.00150663079812502,0.00201644367100357,32.3585946745562,32.3585946745562,32.3585946745562,0.45,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.19221410405552,0.313262195893928,3.19713232785027,3.18743194804723,0.800000000000001
"GCST90670534","Gut microbiome species abundance (Acutalibacter ornithocaccae, GCA_000435395.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.001445960517755,0.001445960517755,0.001445960517755,0.00190907956999611,30.6323889814724,30.6323889814724,30.6323889814724,0.68,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.2313518050734,0.309468006061718,3.2313518050734,3.2313518050734,0.800000000000001
"GCST90670546","Gut microbiome species presence (Gemmiger sp900540775, GCF_018784445.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00139194185682802,0.00137834627648425,0.00140541137636834,0.00192298840128077,30.855994966943,30.855994966943,30.855994966943,0.56,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.27274391556968,0.305554001717831,3.28352590665563,3.2622096762854,0.8
"GCST90670550","Gut microbiome species presence (Negativibacillus sp000435195, GCA_000435195.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00318013012303688,0.00314906753235183,0.00321055634559007,0.0033147285635415,53.261926775148,53.261926775148,53.261926775148,0.28,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.51635444907323,0.397400294846499,2.52374406658751,2.5092187986041,0.799999999999999
"GCST90670551","Gut microbiome species presence (Enterocloster sp001517625, GCF_001517625.2)","presence","one SD on an approximate microbial-presence liability scale",1,0.00275321676852288,0.00273585841951179,0.00277009810091698,0.00232521102645445,37.3250431906579,37.3250431906579,37.3250431906579,0.17,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.62841292851168,0.380457723804549,2.63350656830407,2.62350437457598,0.800000000021046
"GCST90670554","Gut microbiome species presence (Faecalimonas phoceensis, GCF_900104635.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00302708009020083,0.00301343781236205,0.00304014023670306,0.00188070967760039,30.1763183807833,30.1763183807833,30.1763183807833,0.15,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.55383826566266,0.391567474512927,2.5573150391996,2.55053142839872,0.799999999997035
"GCST90670555","Gut microbiome species abundance (Limiplasma merdipullorum, GCA_900540045.1)","RIN_standardized_abundance","one source-defined RIN-standardized unit",1,0.00226615439232,0.00226615439232,0.00226615439232,0.00250009993963895,40.1394531777848,40.1394531777848,40.1394531777848,0.74,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.79233124577131,0.358123700945005,2.79233124577131,2.79233124577131,0.800000000000001
"GCST90670562","Gut microbiome species presence (CAG-273 sp000437855, GCA_000437855.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00317286427461198,0.00310072904594527,0.00324422003050451,0.00187698872402502,30.116502751332,30.116502751332,30.116502751332,0.13,"forward_bonferroni_0.05_over_230",0.000217391304347826,2.51807338172316,0.39712901429254,2.5354600404136,2.50143933687968,0.800000000000002
"GCST90670564","Gut microbiome species presence (UBA738 sp003522945, GCA_003522945.1)","presence","one SD on an approximate microbial-presence liability scale",1,0.00149703170647213,0.00149151100401304,0.00150240451017191,0.00201767109507344,32.3783314109958,32.3783314109958,32.3783314109958,0.45,"forward_bonferroni_0.05_over_230",0.000217391304347826,3.19420998110004,0.313066456468718,3.19813659791753,3.19040850386274,0.799999999999999
