"pair_id","dataset","source_id","trait","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","method","method_role","nsnp","beta","se","ci_lower","ci_upper","p","exponentiable","or","or_ci_lower","or_ci_upper","mean_F","min_F","analysis_status","error_message","warning_message"
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670684|primary","microbiome_2026","GCST90670684","Gut microbiome species presence (Clostridium saudiense, GCF_000577815.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",4,-0.0900734280890307,0.0894491282721144,-0.265390497950878,0.085243641772817,0.313944681378752,TRUE,0.913864079514542,0.766906416111975,1.08898235597109,37.9008208586468,29.8844444444444,"estimated","","The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670684|primary","microbiome_2026","GCST90670684","Gut microbiome species presence (Clostridium saudiense, GCF_000577815.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",4,-0.0507729870893543,0.104834487460336,-0.256244806849329,0.15469883267062,0.628161842761728,TRUE,0.950494420547442,0.773952476731359,1.16730635362435,37.9008208586468,29.8844444444444,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670687|primary","microbiome_2026","GCST90670687","Gut microbiome species abundance (UMGS1071 sp900542375, GCA_900542375.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.306604341736695,0.434334733893557,-0.544676093929466,1.15788477740286,0.480239655581467,TRUE,1.35880323997061,0.580029628033796,3.18319298828482,33.6966091612136,33.6966091612136,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670698|primary","microbiome_2026","GCST90670698","Gut microbiome species presence (Negativibacillus faecipullorum, GCA_900547455.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0366868064952639,0.181583220568336,-0.392583379005994,0.319209766015467,0.839886604644221,TRUE,0.963977999723827,0.675310037325472,1.37603994104961,30.6426517415029,30.6426517415029,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670700|primary","microbiome_2026","GCST90670700","Gut microbiome species presence (Schaedlerella glycyrrhizinilytica A, GCF_015560805.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0105188564476886,0.16768795620438,-0.339181211249402,0.318143498354025,0.94998250059806,TRUE,0.989536273253003,0.712353350951786,1.37457349610996,36.8014596751134,36.8014596751134,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670711|primary","microbiome_2026","GCST90670711","Gut microbiome species abundance (Egerieenecus merdigallinarum, GCA_900553295.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.557689368770764,0.461036544850498,-0.345925654692998,1.46130439223453,0.226416127494702,TRUE,1.74663201158214,0.707565089294902,4.31157985327337,31.6537688881125,31.6537688881125,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670732|primary","microbiome_2026","GCST90670732","Gut microbiome species presence (CAG-269 sp905213875, GCA_905213875.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","not_estimable","robust_estimator",0,,,,,,TRUE,,,,,,"not_estimable","No harmonised instruments remained",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670746|primary","microbiome_2026","GCST90670746","Gut microbiome species abundance (Ventricola sp900542445, GCA_900542445.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0829538384345208,0.471833416959358,-1.00773034237733,0.84182266550829,0.860441872079256,TRUE,0.92039363305047,0.365046570773901,2.32059278892535,31.1657918069188,31.1657918069188,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670748|primary","microbiome_2026","GCST90670748","Gut microbiome species presence (Faecousia sp000435995, GCA_900545515.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.071822249844624,0.171959602237415,-0.40885687702579,0.265212377336542,0.676188907803458,TRUE,0.930696312523506,0.66440931775525,1.30370782437451,33.0214413265306,33.0214413265306,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670749|primary","microbiome_2026","GCST90670749","Gut microbiome species abundance (Lachnoclostridium B sp900066555, GCF_003477705.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.45023538961039,0.439261363636364,-0.410701062916835,1.31117184213761,0.305371252799809,TRUE,1.56868139333662,0.663185152606565,3.71051930841457,31.9380523524956,31.9380523524956,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670756|primary","microbiome_2026","GCST90670756","Gut microbiome species abundance (Intestinibacter sp900540355, GCF_015667935.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",4,-0.533117617279158,1.06490433524122,-2.62029176133252,1.5540565267742,0.666296437745495,TRUE,0.586772782168009,0.0727816248655245,4.73062120458754,35.2820176084995,31.1264067721096,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670756|primary","microbiome_2026","GCST90670756","Gut microbiome species abundance (Intestinibacter sp900540355, GCF_015667935.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",4,0.139448983056163,0.258522609311326,-0.367246020383355,0.646143986495681,0.589605844074519,TRUE,1.14964015309481,0.692639220714715,1.90816870035755,35.2820176084995,31.1264067721096,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670756|primary","microbiome_2026","GCST90670756","Gut microbiome species abundance (Intestinibacter sp900540355, GCF_015667935.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",4,0.141555518582542,0.270326525144075,-0.388274734765706,0.671385771930791,0.600524484820412,TRUE,1.15206446347134,0.678225985408588,1.95694732515139,35.2820176084995,31.1264067721096,"estimated","","The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Estimated overdispersion is negative. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670756|primary","microbiome_2026","GCST90670756","Gut microbiome species abundance (Intestinibacter sp900540355, GCF_015667935.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",4,-0.0563619855933389,0.328564413921333,-0.700336403480661,0.587612432293984,0.863799070939772,TRUE,0.945196926286476,0.496418278862228,1.79968640862507,35.2820176084995,31.1264067721096,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670757|primary","microbiome_2026","GCST90670757","Gut microbiome species abundance (Limivivens sp900543575, GCA_018223435.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","not_estimable","robust_estimator",0,,,,,,TRUE,,,,,,"not_estimable","No harmonised instruments remained",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670761|primary","microbiome_2026","GCST90670761","Gut microbiome species presence (UBA1417 sp900552925, GCA_900552925.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0122592291371994,0.153370579915134,-0.288341583784486,0.312860042058885,0.93629127699157,TRUE,1.01233468150074,0.749505529572819,1.36733014892273,32.508389698231,32.508389698231,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670769|primary","microbiome_2026","GCST90670769","Gut microbiome species presence (Coprobacillus cateniformis, GCF_009767585.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.00607299355594611,0.102488869361453,-0.194801499208732,0.206947486320624,0.952748881646244,TRUE,1.00609147156799,0.822998007598696,1.22991798256626,71.0586556927298,71.0586556927298,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670774|primary","microbiome_2026","GCST90670774","Gut microbiome species abundance (Pauljensenia sp000278725, GCF_000278725.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.755641196013289,0.446792358803987,-0.120055735810222,1.6313381278368,0.0907875187009254,TRUE,2.12897617684033,0.88687100486559,5.11070892687558,36.9762269156208,36.9762269156208,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670780|primary","microbiome_2026","GCST90670780","Gut microbiome species presence (Faecalibacterium prausnitzii F, GCF_002549775.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.129318047337278,0.137413214990138,-0.398642999717808,0.140006905043252,0.346659318286186,TRUE,0.878694454667506,0.671230287986881,1.15028174157498,35.1628193290243,35.1628193290243,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670781|primary","microbiome_2026","GCST90670781","Gut microbiome species presence (Fimisoma avicola, GCA_900542565.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.422443770415306,0.15717918805413,0.114378222709963,0.730509318120648,0.00719552323281241,TRUE,1.52568542853347,1.12117609896328,2.0761377530182,34.6610388238135,34.6610388238135,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670784|primary","microbiome_2026","GCST90670784","Gut microbiome species presence (Oribacterium sinus, GCF_014202695.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0231984025559105,0.127997603833866,-0.274069096177713,0.227672291065892,0.856178482551423,TRUE,0.977068611631701,0.760279541035667,1.25567376248931,30.5542934276762,30.5542934276762,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670786|primary","microbiome_2026","GCST90670786","Gut microbiome species presence (V9D3004 sp900760345, GCA_900760345.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.21280849181778,0.151332596196373,-0.509414930049615,0.083797946414055,0.159655730512454,TRUE,0.808310920549941,0.600847013527689,1.08740915669074,34.8500637402941,34.8500637402941,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670792|primary","microbiome_2026","GCST90670792","Gut microbiome species abundance (CAG-317 sp000433215, GCF_003435815.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.103955628058728,0.470092985318108,-0.81740969254968,1.02532094866713,0.82498464255431,TRUE,1.10955122088167,0.441573986759171,2.78799011870108,30.4982550117685,30.4982550117685,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670796|primary","microbiome_2026","GCST90670796","Gut microbiome species presence (Longicatena caecimuris, GCF_004341945.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0672065775950668,0.143431654676259,-0.213914299813387,0.34832745500352,0.639382970719619,TRUE,1.06951639348019,0.807417577894819,1.41669607801365,30.2189345334993,30.2189345334993,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670806|primary","microbiome_2026","GCST90670806","Gut microbiome species presence (Allisonella histaminiformans, GCF_900103425.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.000932083922677982,0.141685997171146,-0.276767367646412,0.278631535491767,0.994751139689019,TRUE,1.00093251844789,0.758230865626036,1.32132039449389,33.4002108561204,33.4002108561204,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670813|primary","microbiome_2026","GCST90670813","Gut microbiome species abundance (Lawsonibacter sp900066645, GCA_902362775.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-1.11728116710875,0.582581786030062,-2.25912048577669,0.0245581515591877,0.0551351090514849,TRUE,0.32716810189272,0.104442302862063,1.0248621867085,32.3012297669251,32.3012297669251,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670815|primary","microbiome_2026","GCST90670815","Gut microbiome species presence (Scatenecus faecavium, GCA_900551915.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0856879595588235,0.123100643382353,-0.326960787061944,0.155584867944297,0.486378406716285,TRUE,0.917880602406254,0.721112019393151,1.1683410865661,34.2162099664701,34.2162099664701,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670827|primary","microbiome_2026","GCST90670827","Gut microbiome species presence (Merdimonas faecis, GCF_001754075.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.00435970238095238,0.158917261904762,-0.3071124074741,0.315831812236005,0.97811374991681,TRUE,1.00436921970926,0.735567912928846,1.37139958359897,33.3297906259964,33.3297906259964,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670835|primary","microbiome_2026","GCST90670835","Gut microbiome species presence (Faecivicinus sp900553265, GCA_900553265.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.068172504957039,0.18952808988764,-0.303295725281406,0.439640735195484,0.71907444759387,TRUE,1.07054996772719,0.738380706238195,1.5521494856489,30.7151444404192,30.7151444404192,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670838|primary","microbiome_2026","GCST90670838","Gut microbiome species presence (Massilicoli timonensis, GCF_900199515.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.185553467000835,0.132769841269841,-0.0746706401211531,0.445777574122824,0.162246034635997,TRUE,1.20388456615148,0.928049098136182,1.56170406450314,30.7100694444444,30.7100694444444,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670852|primary","microbiome_2026","GCST90670852","Gut microbiome species abundance (Blautia A sp900066505, GCF_013304385.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.156446952224053,0.449416803953872,-1.03728770202074,0.724393797572633,0.727756791526909,TRUE,0.855176881731286,0.354414657659985,2.0634798342603,31.0116151839071,31.0116151839071,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670875|primary","microbiome_2026","GCST90670875","Gut microbiome species presence (Blautia A luti, GCF_009707925.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.31923429781228,0.192172900494001,-0.0574176659605627,0.695886261585122,0.0966767588916477,TRUE,1.37607369819591,0.944199626955518,2.00548567146995,30.3999909158352,30.3999909158352,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670881|primary","microbiome_2026","GCST90670881","Gut microbiome species presence (Dysosmobacter excrementavium, GCA_019118505.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.065922525107604,0.132279292204687,-0.193340123514032,0.32518517372924,0.618231299473913,TRUE,1.06814395962188,0.82420159611709,1.38428695582704,37.1637752977076,37.1637752977076,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670884|primary","microbiome_2026","GCST90670884","Gut microbiome species abundance (Enterocloster excrementigallinarum, GCA_900547035.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.652172006745363,0.46368802698145,-0.256639826200716,1.56098383969144,0.159579034407126,TRUE,1.91970591827908,0.773646810901929,4.76350546624678,35.8788899091929,35.8788899091929,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670890|primary","microbiome_2026","GCST90670890","Gut microbiome species presence (Pseudobutyricicoccus sp003477405, GCA_003477405.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.185119543317663,0.129232034922767,-0.438409677415109,0.0681705907797827,0.152012610459768,TRUE,0.831004936826965,0.645061461605591,1.07054791850675,30.1891450279816,30.1891450279816,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670899|primary","microbiome_2026","GCST90670899","Gut microbiome species presence (Dysosmobacter sp900544615, GCA_900544615.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.00971157078215902,0.187605042016807,-0.357987554888906,0.377410696453224,0.958715112550042,TRUE,1.00975888111421,0.699081775102744,1.45850318847057,31.190410405453,31.190410405453,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670908|primary","microbiome_2026","GCST90670908","Gut microbiome species presence (Scatomorpha sp900759385, GCA_900759385.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.286658735128366,0.169877269881027,-0.619612065887169,0.0462945956304379,0.0915176074201761,TRUE,0.750767895833782,0.538153165076463,1.04738291994362,30.5361406113433,30.5361406113433,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670910|primary","microbiome_2026","GCST90670910","Gut microbiome species abundance (Turicibacter sanguinis, GCF_013046825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,41.6765564945423,33.4329452888487,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670910|primary","microbiome_2026","GCST90670910","Gut microbiome species abundance (Turicibacter sanguinis, GCF_013046825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,0.309909710586926,0.297848660053708,-0.273862935961855,0.893682357135708,0.298110501791738,TRUE,1.36330201683613,0.760436296587783,2.44411319850104,41.6765564945423,33.4329452888487,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670910|primary","microbiome_2026","GCST90670910","Gut microbiome species abundance (Turicibacter sanguinis, GCF_013046825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,0.309926101435527,0.307593200429476,-0.292945493295657,0.912797696166711,0.313654034954419,TRUE,1.36332436269622,0.746062805013707,2.4912826446118,41.6765564945423,33.4329452888487,"estimated","","Did not find a solution for tau2. | The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670910|primary","microbiome_2026","GCST90670910","Gut microbiome species abundance (Turicibacter sanguinis, GCF_013046825.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,41.6765564945423,33.4329452888487,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670917|primary","microbiome_2026","GCST90670917","Gut microbiome species presence (Acutalibacter timonensis, GCF_900048895.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.040620618556701,0.157524005891016,-0.349361996803568,0.268120759690166,0.796507713021697,TRUE,0.960193340391412,0.705137826423914,1.30750502438335,31.8043537047053,31.8043537047053,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670925|primary","microbiome_2026","GCST90670925","Gut microbiome species presence (Copromonas sp900541255, GCA_018223415.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0178829177414732,0.13462396102035,-0.245975197314536,0.281741032797483,0.89432302838217,TRUE,1.01804377454732,0.78194161893699,1.3254354312327,30.6704988662132,30.6704988662132,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670927|primary","microbiome_2026","GCST90670927","Gut microbiome species presence (Enterocloster asparagiformis, GCA_025149125.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0554876783398184,0.161984435797665,-0.261995981879646,0.372971338559283,0.731937441422669,TRUE,1.05705599230745,0.769514115701695,1.45204272159998,33.9445653484255,33.9445653484255,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670937|primary","microbiome_2026","GCST90670937","Gut microbiome species presence (Massilistercora sp902406105, GCA_902406105.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0792588320115357,0.141268204758472,-0.35613942549877,0.197621761475698,0.574761976884856,TRUE,0.923800784282603,0.700374963298893,1.21850142246868,33.9624496857567,33.9624496857567,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670943|primary","microbiome_2026","GCST90670943","Gut microbiome species presence (Pauljensenia bouchesdurhonensis, GCF_900128465.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.130021103117506,0.16963932853717,-0.202465871176905,0.462508077411918,0.443404946049579,TRUE,1.1388524164074,0.816714355622233,1.5880519516139,42.453369140625,42.453369140625,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670966|primary","microbiome_2026","GCST90670966","Gut microbiome species presence (Caccousia avistercoris, GCA_018715025.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","not_estimable","robust_estimator",0,,,,,,TRUE,,,,,,"not_estimable","No harmonised instruments remained",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670986|primary","microbiome_2026","GCST90670986","Gut microbiome species presence (GCA-900066495 sp902362365, GCA_902362365.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.0353039791744143,0.109301970992934,-0.249531905759807,0.178923947410978,0.746699104564027,TRUE,0.965311936928384,0.779165420567916,1.19592978715257,39.1061168199026,39.1061168199026,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670988|primary","microbiome_2026","GCST90670988","Gut microbiome species abundance (Gordonibacter pamelaeae, GCF_000210055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.358255813953488,0.489860465116279,-1.31836468303143,0.601853055124458,0.464569931424853,TRUE,0.698894265231424,0.267572510247685,1.82549841731209,30.2086607496184,30.2086607496184,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90670990|primary","microbiome_2026","GCST90670990","Gut microbiome species presence (Harryflintia acetispora, GCA_004340125.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0879955817378498,0.196719440353461,-0.297567436413809,0.473558599889508,0.654647545352491,TRUE,1.09198329734907,0.742622501733813,1.60569807527427,30.7232653061224,30.7232653061224,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671001|primary","microbiome_2026","GCST90671001","Gut microbiome species presence (Marvinbryantia sp900066075, GCA_003435055.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0557711134091693,0.243244398483282,-0.420979147059172,0.53252137387751,0.818651176623899,TRUE,1.05735564150948,0.656403789215831,1.70322135703624,31.0041629672747,31.0041629672747,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671012|primary","microbiome_2026","GCST90671012","Gut microbiome species abundance (Phocea massiliensis, GCF_900104615.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,-0.175614805520703,0.347101631116688,-0.855921501484518,0.504691890443112,0.612894308543243,TRUE,0.838941076577366,0.424891472502697,1.65647506602836,45.6197213444413,45.6197213444413,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671032|primary","microbiome_2026","GCST90671032","Gut microbiome species presence (Dysosmobacter hMGS.03207, )","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.146087307792546,0.120560854834506,-0.0902076256284473,0.38238224121354,0.225615423740577,TRUE,1.1572972247061,0.913741449432222,1.46577225663197,30.0460591836735,30.0460591836735,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671051|primary","microbiome_2026","GCST90671051","Gut microbiome species presence (Catenibacillus sp018369015, GCA_018369015.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.0195258146964856,0.171653674121406,-0.316909204395445,0.355960833788416,0.909435009006983,TRUE,1.01971769022357,0.728396887359142,1.42755163537951,31.0181608642241,31.0181608642241,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671057|primary","microbiome_2026","GCST90671057","Gut microbiome species presence (Emergencia sp904420065, GCA_904420065.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_wald_ratio","primary_estimator",1,0.288938900203666,0.182427698574338,-0.0686128187845655,0.646490619191898,0.113226872434991,TRUE,1.33501015718783,0.933688116602793,1.90883024866951,29.7630864197531,29.7630864197531,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671072|primary","microbiome_2026","GCST90671072","Gut microbiome species presence (HGM14224 sp900761905, GCA_900761905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_egger_regression","robust_estimator",2,,,,,,TRUE,,,,37.0380026733727,35.6160027452887,"not_estimable","mr_egger_regression requires at least 3 SNPs",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671072|primary","microbiome_2026","GCST90671072","Gut microbiome species presence (HGM14224 sp900761905, GCA_900761905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_ivw_mre","primary_estimator",2,0.173295543766903,0.126300202522334,-0.0742483044169864,0.420839391950793,0.170034685520076,TRUE,1.18921751897761,0.928441129184072,1.52323961421885,37.0380026733727,35.6160027452887,"estimated","",""
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671072|primary","microbiome_2026","GCST90671072","Gut microbiome species presence (HGM14224 sp900761905, GCA_900761905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_raps","robust_estimator",2,0.173455640837926,0.131336391537673,-0.0839589564353641,0.430870238111216,0.186602255941284,TRUE,1.18940792446048,0.919468993605748,1.53859588589452,37.0380026733727,35.6160027452887,"estimated","","Did not find a solution for tau2. | The estimated overdispersion parameter is very small. Consider using the simple model without overdispersion. | Cannot find solution with finite over.dispersion. Using tau2 = 0."
"finngen_r12_erectile_dysfunction|microbiome_2026|GCST90671072|primary","microbiome_2026","GCST90671072","Gut microbiome species presence (HGM14224 sp900761905, GCA_900761905.1)","primary","finngen_r12_erectile_dysfunction","Finnish","primary_outcome","log_odds","mr_weighted_median","robust_estimator",2,,,,,,TRUE,,,,37.0380026733727,35.6160027452887,"not_estimable","mr_weighted_median requires at least 3 SNPs",""
