"pair_id","dataset","source_id","trait","canonical_trait_id","tier","outcome_id","outcome_ancestry","analysis_role","effect_scale","harmonised_snps","pair_harmonisation_status","family","eligible","eligibility_frozen","method","nsnp","beta","se","ci_lower","ci_upper","p","analysis_status","error_message","warning_message","n_reverse","q","fdr_significant"
"reverse|GCST90671915","ed_2025_eur_reverse_exposure","GCST90671915","Gut microbiome function abundance (Tryptophan synthesis, MGB005)","function:mgb005","primary","GCST90671915","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.446301855552085,0.26611048316198,-0.0752651073539473,0.967868818458117,0.0935170775542012,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671084","ed_2025_eur_reverse_exposure","GCST90671084","Gut microbiome species presence (Neobittarella massiliensis, GCF_900289145.1)","taxon:neobittarella massiliensis","primary","GCST90671084","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.01444617866731,0.605560941455177,-0.172431457029005,2.20132381436362,0.0938916001205837,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671180","ed_2025_eur_reverse_exposure","GCST90671180","Gut microbiome species presence (Novisyntrophococcus sp900539175, GCA_900539175.1)","taxon:novisyntrophococcus sp900539175","primary","GCST90671180","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.53297210497044,0.919180067841122,-0.268587723305247,3.33453193324612,0.0953633026081116,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670557","ed_2025_eur_reverse_exposure","GCST90670557","Gut microbiome species abundance (Copromonas sp900066785, GCF_003478035.1)","taxon:copromonas sp900066785","primary","GCST90670557","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.351152372498505,0.211170934150743,-0.0627350530186314,0.765039798015641,0.0963360323989967,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671024","ed_2025_eur_reverse_exposure","GCST90671024","Gut microbiome species presence (UMGS1783 sp905209135, GCA_905209135.1)","taxon:umgs1783 sp905209135","primary","GCST90671024","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.96771004140998,0.582669882681706,-0.174301943522343,2.1097220263423,0.0967495180165982,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670592","ed_2025_eur_reverse_exposure","GCST90670592","Gut microbiome species presence (CAG-628 sp000438415, GCA_000438415.1)","taxon:cag-628 sp000438415","primary","GCST90670592","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.34844307513542,0.815690062369404,-0.250280069655841,2.94716621992668,0.0983040691041298,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671634","ed_2025_eur_reverse_exposure","GCST90671634","Gut microbiome genus abundance (Pararuminococcus)","taxon:pararuminococcus","primary","GCST90671634","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.363864485415037,0.220321106520902,-0.0679569483999434,0.795685919230017,0.0986326518635946,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670642","ed_2025_eur_reverse_exposure","GCST90670642","Gut microbiome species presence (Parabacteroides goldsteinii, GCF_000969835.1)","taxon:parabacteroides goldsteinii","primary","GCST90670642","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.954361098516362,0.578720715195419,-0.17991066037392,2.08863285740664,0.0991297097111392,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671512","ed_2025_eur_reverse_exposure","GCST90671512","Gut microbiome genus abundance (Dielma)","taxon:dielma","primary","GCST90671512","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.334269344905977,0.202960270815752,-0.0635254761853927,0.732064165997348,0.0995643463123959,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671501","ed_2025_eur_reverse_exposure","GCST90671501","Gut microbiome genus abundance (Avimicrobium)","taxon:avimicrobium","primary","GCST90671501","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.398724888062894,0.242842986999752,-0.077238620354748,0.874688396480537,0.100609886835237,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671889","ed_2025_eur_reverse_exposure","GCST90671889","Gut microbiome function abundance (Pyruvate:formate lyase, MF0074)","function:mf0074","primary","GCST90671889","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.369031045135867,0.225156577351885,-0.0722677373561338,0.810329827627868,0.101213800936014,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671196","ed_2025_eur_reverse_exposure","GCST90671196","Gut microbiome species presence (Aphodomonas sp934615235, GCA_934615235.1)","taxon:aphodomonas sp934615235","primary","GCST90671196","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.964505250861723,0.591987975233629,-2.12478036160042,0.195769859876979,0.103256945500971,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670415","ed_2025_eur_reverse_exposure","GCST90670415","Gut microbiome species abundance (CAG-41 sp900066215, GCA_003460745.1)","taxon:cag-41 sp900066215","primary","GCST90670415","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.366153008183535,0.225156577351885,-0.0751457743084663,0.807451790675536,0.10390392182357,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670510","ed_2025_eur_reverse_exposure","GCST90670510","Gut microbiome species presence (CAG-452 sp000434035, GCA_000434035.1)","taxon:cag-452 sp000434035","primary","GCST90670510","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.29101236307618,0.799241371494884,-2.85749666616055,0.275471940008192,0.10624634605125,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670601","ed_2025_eur_reverse_exposure","GCST90670601","Gut microbiome species presence (Blautia stercoris, GCA_003481745.1)","taxon:blautia stercoris","primary","GCST90670601","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.23963018076121,0.771957848688619,-2.75263976177392,0.273379400251501,0.108312090343811,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671655","ed_2025_eur_reverse_exposure","GCST90671655","Gut microbiome family abundance (Acutalibacteraceae)","taxon:acutalibacteraceae","primary","GCST90671655","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.363406796609544,0.226923576005156,-0.0813552396035997,0.808168832822688,0.10927725100755,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671460","ed_2025_eur_reverse_exposure","GCST90671460","Gut microbiome genus presence (UMGS1279)","taxon:umgs1279","primary","GCST90671460","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.09865753041411,0.687935473987539,-0.249671222288957,2.44698628311718,0.110257743425076,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671449","ed_2025_eur_reverse_exposure","GCST90671449","Gut microbiome genus presence (Faeciplasma)","taxon:faeciplasma","primary","GCST90671449","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.28541646323813,0.806100359158292,-2.86534413511318,0.294511208636928,0.110799261390683,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671240","ed_2025_eur_reverse_exposure","GCST90671240","Gut microbiome species presence (Merdisoma sp934373375, GCA_934373375.1)","taxon:merdisoma sp934373375","primary","GCST90671240","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.5860075220446,0.995978430133374,-0.366074330395557,3.53808937448475,0.11129227031039,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671902","ed_2025_eur_reverse_exposure","GCST90671902","Gut microbiome function abundance (Ethanol production I, MF0090)","function:mf0090","primary","GCST90671902","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.358967492585505,0.22557266728241,-0.0831468111846563,0.801081796355665,0.111528408620416,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670390","ed_2025_eur_reverse_exposure","GCST90670390","Gut microbiome species presence (Phascolarctobacterium A succinatutens, GCF_000188175.1)","taxon:phascolarctobacterium a succinatutens","primary","GCST90670390","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.68279418120697,1.06369776175656,-0.402015122271755,3.7676034846857,0.113644350667326,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670723","ed_2025_eur_reverse_exposure","GCST90670723","Gut microbiome species abundance (Choladocola sp003480725, GCA_003480725.1)","taxon:choladocola sp003480725","primary","GCST90670723","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.342831125360431,0.216721402004792,-0.0819350172479869,0.76759726796885,0.113672886076423,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671858","ed_2025_eur_reverse_exposure","GCST90671858","Gut microbiome function abundance (Methionine degradation II, MF0039)","function:mf0039","primary","GCST90671858","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.358857858999799,0.226923576005156,-0.0859041772133445,0.803619895212943,0.113785685197866,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671867","ed_2025_eur_reverse_exposure","GCST90671867","Gut microbiome function abundance (Threonine degradation I, MF0049)","function:mf0049","primary","GCST90671867","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.379198623599489,0.239913198975498,-0.0910226058082793,0.849419853007257,0.113977325639172,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671526","ed_2025_eur_reverse_exposure","GCST90671526","Gut microbiome genus presence (UBA5905)","taxon:uba5905","primary","GCST90671526","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.21584627444872,0.769966062138419,-0.293259476660706,2.72495202555815,0.114315246669182,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671269","ed_2025_eur_reverse_exposure","GCST90671269","Gut microbiome species presence (Zhenpiania massiliensis, GCA_902363595.1)","taxon:zhenpiania massiliensis","primary","GCST90671269","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.26415526047369,0.800876378275195,-2.83384411796195,0.305533597014569,0.11445884332832,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670726","ed_2025_eur_reverse_exposure","GCST90670726","Gut microbiome species presence (Lawsonibacter sp900066825, GCA_003573975.1)","taxon:lawsonibacter sp900066825","primary","GCST90670726","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.13790558080873,0.721275473088836,-2.55157953099494,0.275768369377478,0.114650713883202,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670848","ed_2025_eur_reverse_exposure","GCST90670848","Gut microbiome species abundance (Avimicrobium caecorum, GCF_016901815.1)","taxon:avimicrobium caecorum","primary","GCST90670848","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.381053748397479,0.243019175840656,-0.0952550838028131,0.857362580597771,0.116881438998854,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671234","ed_2025_eur_reverse_exposure","GCST90671234","Gut microbiome species abundance (Diplocloster agilis, GCF_019042275.1)","taxon:diplocloster agilis","primary","GCST90671234","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.340301285547729,0.217118302049807,-0.0852427668543811,0.765845337949839,0.11703191989303,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671320","ed_2025_eur_reverse_exposure","GCST90671320","Gut microbiome genus abundance (Sutterella)","taxon:sutterella","primary","GCST90671320","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.328173107651499,0.209845840181641,-0.0831171814100661,0.739463396713064,0.117846429262999,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670520","ed_2025_eur_reverse_exposure","GCST90670520","Gut microbiome species abundance (Alistipes communis, GCF_006542665.1)","taxon:alistipes communis","primary","GCST90670520","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.338359375724219,0.216721402004792,-0.0864067668841997,0.763125518332637,0.118461416529795,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671232","ed_2025_eur_reverse_exposure","GCST90671232","Gut microbiome species abundance (Pararuminococcus gallinarum, GCA_904419775.1)","taxon:pararuminococcus gallinarum","primary","GCST90671232","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.342292666440192,0.220321106520902,-0.0895287673747878,0.774114100255173,0.120277914373873,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671640","ed_2025_eur_reverse_exposure","GCST90671640","Gut microbiome genus presence (CALXCR01)","taxon:calxcr01","primary","GCST90671640","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.86728737448636,0.559134824638466,-0.228596744307152,1.96317149327987,0.120872001226783,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671541","ed_2025_eur_reverse_exposure","GCST90671541","Gut microbiome genus abundance (UBA866)","taxon:uba866","primary","GCST90671541","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.330775120304648,0.213255645525521,-0.0871982644252124,0.748748505034508,0.120884138609992,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671791","ed_2025_eur_reverse_exposure","GCST90671791","Gut microbiome class abundance (Negativicutes)","taxon:negativicutes","primary","GCST90671791","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.438944224227569,0.283036485363751,-0.993685541851319,0.115797093396182,0.120940098781492,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670613","ed_2025_eur_reverse_exposure","GCST90670613","Gut microbiome species presence (Paratractidigestivibacter faecalis, GCF_003416765.1)","taxon:paratractidigestivibacter faecalis","primary","GCST90670613","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.0309722264227,0.664882177011568,-2.33411734732796,0.272172894482559,0.120995436086343,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671892","ed_2025_eur_reverse_exposure","GCST90671892","Gut microbiome function abundance (Lactaldehyde degradation, MF0078)","function:mf0078","primary","GCST90671892","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.354065614089145,0.22883541912949,-0.0944435657917825,0.802574793970072,0.12180296093203,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671428","ed_2025_eur_reverse_exposure","GCST90671428","Gut microbiome genus presence (UMGS911)","taxon:umgs911","primary","GCST90671428","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.871863385344392,0.565456446553976,-0.236410884727399,1.98013765541618,0.123103874652829,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670383","ed_2025_eur_reverse_exposure","GCST90670383","Gut microbiome species abundance (Blautia A wexlerae, GCA_025148125.1)","taxon:blautia a wexlerae","primary","GCST90670383","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.347320819350144,0.225956861492404,-0.0955464912346734,0.790188129934962,0.124266084171397,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671157","ed_2025_eur_reverse_exposure","GCST90671157","Gut microbiome species presence (Pararoseburia lenta, GCF_014287435.1)","taxon:pararoseburia lenta","primary","GCST90671157","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.984205785704944,0.641410645168104,-0.27293597812514,2.24134754953503,0.124921583194409,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670713","ed_2025_eur_reverse_exposure","GCST90670713","Gut microbiome species presence (Eubacterium G sp000434315, GCA_902363805.1)","taxon:eubacterium g sp000434315","primary","GCST90670713","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.791769554729455,0.516787499467799,-0.221115331887944,1.80465444134685,0.12549803343099,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671635","ed_2025_eur_reverse_exposure","GCST90671635","Gut microbiome genus abundance (Diplocloster)","taxon:diplocloster","primary","GCST90671635","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.362925284557387,0.237243062452074,-0.102062573430666,0.827913142545439,0.126075793884168,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670632","ed_2025_eur_reverse_exposure","GCST90670632","Gut microbiome species presence (UBA1685 sp002320595, GCA_002320595.1)","taxon:uba1685 sp002320595","primary","GCST90670632","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.898553087636465,0.589528611625166,-0.256901759004761,2.05400793427769,0.127461478543889,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671456","ed_2025_eur_reverse_exposure","GCST90671456","Gut microbiome genus presence (Oribacterium)","taxon:oribacterium","primary","GCST90671456","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.831241203824126,0.545580537227888,-0.238076999808548,1.9005594074568,0.127611092615869,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671591","ed_2025_eur_reverse_exposure","GCST90671591","Gut microbiome genus presence (Neobittarella)","taxon:neobittarella","primary","GCST90671591","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.821100131862253,0.541663344677815,-0.24054051545177,1.88274077917628,0.129548063765942,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670696","ed_2025_eur_reverse_exposure","GCST90670696","Gut microbiome species presence (CAG-272 sp000433515, GCA_000433515.1)","taxon:cag-272 sp000433515","primary","GCST90670696","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.06020445910179,0.701498490398372,-2.43511623549181,0.31470731728824,0.130701219432402,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671897","ed_2025_eur_reverse_exposure","GCST90671897","Gut microbiome function abundance (Urea degradation, MF0085)","function:mf0085","primary","GCST90671897","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.345590617320197,0.229016730980669,-0.103273927259011,0.794455161899406,0.131293906229564,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670584","ed_2025_eur_reverse_exposure","GCST90670584","Gut microbiome species presence (F23-B02 sp002472405, GCA_002472405.1)","taxon:f23-b02 sp002472405","primary","GCST90670584","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-1.19229965095473,0.791786411989413,-2.74417250190217,0.359573199992711,0.132109549246184,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671901","ed_2025_eur_reverse_exposure","GCST90671901","Gut microbiome function abundance (Butyrate production II, MF0089)","function:mf0089","primary","GCST90671901","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.341583091395654,0.226843253412503,-0.786187698220052,0.103021515428744,0.132115670260568,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671488","ed_2025_eur_reverse_exposure","GCST90671488","Gut microbiome genus presence (Merdimonas)","taxon:merdimonas","primary","GCST90671488","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.866500930134752,0.575860249578389,-0.262164419167137,1.99516627943664,0.132399430847421,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671520","ed_2025_eur_reverse_exposure","GCST90671520","Gut microbiome genus presence (Latilactobacillus)","taxon:latilactobacillus","primary","GCST90671520","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,-0.965379256822351,0.644941645141603,-2.2294416534299,0.298683139785202,0.134432956492661,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671310","ed_2025_eur_reverse_exposure","GCST90671310","Gut microbiome genus abundance (Bacteroides)","taxon:bacteroides","primary","GCST90671310","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.332957369643841,0.222510906591091,-0.103155993442054,0.769070732729735,0.134558755971806,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671477","ed_2025_eur_reverse_exposure","GCST90671477","Gut microbiome genus presence (UMGS1370)","taxon:umgs1370","primary","GCST90671477","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.39319400057479,0.931199940730034,-0.431924345661913,3.21831234681149,0.134620387749424,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671827","ed_2025_eur_reverse_exposure","GCST90671827","Gut microbiome function abundance (Starch degradation, MF0005)","function:mf0005","primary","GCST90671827","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.336464395786944,0.225156577351885,-0.104834386705058,0.777763178278945,0.13508223176045,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671182","ed_2025_eur_reverse_exposure","GCST90671182","Gut microbiome species presence (Enterocloster pacaense, GCA_000155435.1)","taxon:enterocloster pacaense","primary","GCST90671182","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.942934208750523,0.631640081483273,-0.295057602148636,2.18092601964968,0.135480471111278,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671040","ed_2025_eur_reverse_exposure","GCST90671040","Gut microbiome species abundance (Bittarella massiliensis, GCF_001486165.1)","taxon:bittarella massiliensis","primary","GCST90671040","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.335808525793847,0.225052555707455,-0.105286378021458,0.776903429609152,0.135664071887571,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90670387","ed_2025_eur_reverse_exposure","GCST90670387","Gut microbiome species abundance (Ruminiclostridium E siraeum, GCA_025150425.1)","taxon:ruminiclostridium e siraeum","primary","GCST90670387","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,0.323678185007943,0.216991010428051,-0.101616380399992,0.748972750415879,0.13578663900686,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671497","ed_2025_eur_reverse_exposure","GCST90671497","Gut microbiome genus presence (Scatousia)","taxon:scatousia","primary","GCST90671497","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.22670974710156,0.822563796694066,-0.385485669405342,2.83890516360845,0.135876254414794,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671688","ed_2025_eur_reverse_exposure","GCST90671688","Gut microbiome family abundance (Atopobiaceae)","taxon:atopobiaceae","primary","GCST90671688","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.309958350365319,0.208705409441096,-0.719013436248552,0.0990967355179145,0.137504713420114,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671092","ed_2025_eur_reverse_exposure","GCST90671092","Gut microbiome species presence (QALR01 sp900552255, GCA_900552255.1)","taxon:qalr01 sp900552255","primary","GCST90671092","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,1.51051731368776,1.01837542565831,-0.485461843343178,3.5064964707187,0.138004881267942,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671221","ed_2025_eur_reverse_exposure","GCST90671221","Gut microbiome species presence (Pelethomonas sp944387775, GCA_944387775.1)","taxon:pelethomonas sp944387775","primary","GCST90671221","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",15,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",15,0.837483143801539,0.565876130864916,-0.271613692404569,1.94657998000765,0.138879627552158,"estimated","","",1572,0.992268392990782,FALSE
"reverse|GCST90671375","ed_2025_eur_reverse_exposure","GCST90671375","Gut microbiome genus abundance (Actinomyces)","taxon:actinomyces","primary","GCST90671375","EUR","reverse_sensitivity","microbiome_trait_units_per_standardized_ED_exposure",17,"estimable","reverse",TRUE,TRUE,"mr_ivw_mre",17,-0.319114419895676,0.215686206779415,-0.741851617145389,0.103622777354036,0.138998463949549,"estimated","","",1572,0.992268392990782,FALSE
